julian,year,pres,latitude,longitude,thr
251,2008,1,43.38583333,-124.5933333,after
252,2008,0,43.29388889,-124.4966667,after
256,2008,0,42.11861111,-124.4152778,after
262,2008,1,41.48527778,-124.3752778,after
262,2008,1,41.40944444,-124.2980556,after
262,2008,1,41.16888889,-124.3061111,after
158,2015,1,43.64444444,-124.4086111,after
238,2009,1,45.48083333,-124.3241667,after
239,2009,1,45.66361111,-124.0433333,after
239,2009,1,46.03527778,-124.5944444,after
240,2009,1,46.99777778,-124.7925,after
240,2009,1,47.32916667,-124.6491667,after
240,2009,1,47.55888889,-125.0088889,after
239,2014,1,47.1825,-124.6291667,after
242,2009,1,47.96583333,-124.9286111,after
243,2009,1,46.96027778,-124.6125,after
243,2009,1,46.925,-124.5397222,after
243,2009,1,46.65,-124.6488889,after
243,2009,1,46.63638889,-124.5861111,after
243,2009,1,46.42527778,-124.4077778,after
243,2009,1,46.31805556,-124.5438889,after
244,2009,1,45.99916667,-124.4508333,after
246,2009,1,44.39444444,-124.4436111,after
246,2009,1,44.53305556,-124.3163889,after
252,2009,1,44.11,-124.9238889,after
159,2015,1,43.58027778,-124.4525,after
252,2009,0,44.10944444,-124.6936111,after
252,2009,1,43.985,-124.6338889,after
253,2009,1,44.34527778,-124.2452778,after
253,2009,1,44.23333333,-124.3827778,after
253,2009,1,44.07972222,-124.4175,after
253,2009,1,43.7875,-124.4263889,after
254,2009,1,43.44,-124.4163889,after
255,2009,1,42.9525,-124.7938889,after
256,2009,0,42.665,-124.5358333,after
256,2009,1,42.47861111,-124.7427778,after
256,2009,1,42.37972222,-124.6844444,after
257,2009,1,42.25722222,-124.5508333,after
258,2009,1,41.86805556,-124.4263889,after
258,2009,0,42.01722222,-124.4161111,after
263,2009,0,41.63222222,-124.4255556,after
264,2009,1,41.25944444,-124.2366667,after
264,2009,1,41.23027778,-124.2897222,after
144,2009,1,45.82472222,-124.4169444,after
144,2009,1,45.86527778,-124.4863889,after
144,2009,1,46.02333333,-124.5208333,after
145,2009,1,46.96555556,-124.4944444,after
145,2009,1,46.98861111,-124.64,after
147,2009,1,47.66861111,-124.8961111,after
149,2009,1,46.13444444,-124.3122222,after
151,2009,1,44.72666667,-124.5094444,after
152,2009,1,44.83083333,-124.1725,after
152,2009,1,44.7,-124.195,after
162,2009,1,44.2625,-124.5241667,after
162,2009,1,44.36666667,-124.21,after
162,2009,1,44.19,-124.2916667,after
162,2009,1,44.11611111,-124.2930556,after
163,2009,1,43.71222222,-124.3219444,after
163,2009,1,43.87777778,-124.5775,after
166,2009,1,42.9575,-124.6691667,after
168,2009,1,42.1675,-124.5380556,after
168,2009,1,41.96972222,-124.5780556,after
169,2009,1,41.72222222,-124.355,after
174,2009,1,41.52361111,-124.4147222,after
174,2009,1,41.48805556,-124.4888889,after
144,2009,1,46.56805556,-124.5086111,after
144,2009,1,46.30833333,-124.5958333,after
145,2009,1,45.96583333,-124.0977778,after
145,2009,1,46.74833333,-124.4258333,after
145,2009,1,46.76194444,-124.4622222,after
146,2009,1,46.86555556,-124.5466667,after
146,2009,1,46.89,-124.6105556,after
146,2009,1,47.01861111,-124.6480556,after
146,2009,1,47.05694444,-124.7580556,after
146,2009,1,47.195,-124.5033333,after
160,2015,0,43.29555556,-124.4922222,after
148,2009,1,47.90638889,-125.0447222,after
148,2009,1,47.83555556,-124.9355556,after
149,2009,1,47.67361111,-124.7016667,after
149,2009,1,47.63194444,-124.7069444,after
150,2009,1,45.90555556,-124.4933333,after
150,2009,1,45.70555556,-124.4944444,after
163,2009,1,43.96833333,-124.2244444,after
163,2009,1,43.98166667,-124.5025,after
163,2009,1,43.77777778,-124.2397222,after
163,2009,1,43.45222222,-124.4438889,after
163,2009,1,43.485,-124.5905556,after
163,2009,1,43.43055556,-124.6077778,after
164,2009,1,43.06972222,-124.6802778,after
164,2009,1,42.98333333,-124.7266667,after
166,2009,1,41.76888889,-124.4405556,after
166,2009,1,41.70166667,-124.3258333,after
168,2009,1,41.55694444,-124.3991667,after
169,2009,1,41.00194444,-124.3080556,after
238,2009,1,45.81861111,-124.5752778,after
238,2009,1,46.08861111,-124.5930556,after
238,2009,1,46.415,-124.5391667,after
238,2009,1,46.5925,-124.5819444,after
239,2009,1,47.66083333,-125.0711111,after
242,2009,1,47.455,-124.7586111,after
242,2009,1,47.18944444,-124.8941667,after
242,2009,1,47.22222222,-124.8022222,after
242,2009,1,47.20083333,-124.6858333,after
243,2009,1,47.09944444,-124.7980556,after
243,2009,1,47.04166667,-124.6183333,after
243,2009,1,46.83472222,-124.8233333,after
243,2009,1,46.77666667,-124.8394444,after
244,2009,1,46.67138889,-124.5141667,after
244,2009,1,46.00027778,-124.1047222,after
244,2009,1,45.9675,-124.1894444,after
244,2009,1,45.90277778,-124.17,after
244,2009,1,45.57,-124.2155556,after
245,2009,1,45.36111111,-124.1763889,after
245,2009,1,45.3225,-124.0813889,after
245,2009,1,45.09388889,-124.2583333,after
245,2009,1,44.96694444,-124.1280556,after
245,2009,1,44.74166667,-124.2397222,after
246,2009,1,44.64805556,-124.3786111,after
246,2009,1,44.69138889,-124.3155556,after
250,2009,1,44.87361111,-124.4408333,after
251,2009,1,44.21888889,-124.3872222,after
251,2009,1,44.18027778,-124.3286111,after
251,2009,0,44.04305556,-124.2294444,after
254,2009,1,43.58333333,-124.4413889,after
257,2009,0,41.37222222,-124.3980556,after
258,2009,1,41.29361111,-124.2302778,after
258,2009,1,41.20583333,-124.3563889,after
263,2009,0,41.025,-124.2805556,after
233,2010,1,45.91388889,-124.6411111,after
233,2010,1,46.21444444,-124.2975,after
234,2010,1,46.09,-124.1558333,after
234,2010,1,46.36027778,-124.3769444,after
236,2010,1,47.99611111,-124.9294444,after
239,2010,1,45.76916667,-124.0391667,after
239,2010,1,45.74222222,-124.14,after
239,2010,1,45.74222222,-124.2822222,after
239,2010,1,45.73194444,-124.3855556,after
239,2010,1,45.65638889,-124.3025,after
240,2010,1,45.30166667,-124.1844444,after
240,2010,1,45.0725,-124.2288889,after
247,2010,1,44.49694444,-124.2069444,after
247,2010,1,44.41805556,-124.4216667,after
247,2010,1,44.42527778,-124.3897222,after
247,2010,1,44.5625,-124.5583333,after
248,2010,1,44.47777778,-124.5844444,after
248,2010,1,44.43638889,-124.5752778,after
248,2010,1,44.40138889,-124.5411111,after
248,2010,1,44.39027778,-124.5477778,after
248,2010,1,44.32916667,-124.315,after
249,2010,1,44.07416667,-124.3563889,after
249,2010,1,43.78111111,-124.2575,after
250,2010,1,43.55305556,-124.5152778,after
252,2010,1,43.05166667,-124.5961111,after
252,2010,1,43.0175,-124.6272222,after
258,2010,0,41.95972222,-124.3516667,after
258,2010,1,41.86777778,-124.4813889,after
258,2010,0,41.75333333,-124.38,after
258,2010,0,41.69527778,-124.4075,after
258,2010,1,41.62833333,-124.4030556,after
260,2010,1,41.07,-124.2983333,after
144,2010,1,46.85861111,-124.8438889,after
144,2010,1,47.07083333,-124.9263889,after
147,2010,1,47.87444444,-124.8944444,after
148,2010,1,47.50472222,-124.7958333,after
148,2010,1,47.47361111,-124.8438889,after
149,2010,1,47.29416667,-124.7980556,after
149,2010,1,47.25277778,-124.5744444,after
149,2010,1,47.22638889,-124.7119444,after
149,2010,1,46.97333333,-124.7530556,after
149,2010,1,46.88444444,-124.6525,after
150,2010,1,46.65277778,-124.3622222,after
150,2010,1,46.55222222,-124.3991667,after
150,2010,1,46.49083333,-124.2688889,after
151,2010,1,46.20416667,-124.6208333,after
151,2010,1,46.19583333,-124.4733333,after
155,2010,1,46.02888889,-124.3791667,after
155,2010,1,46.06,-124.5166667,after
155,2010,1,45.70472222,-124.5197222,after
155,2010,1,45.63222222,-124.2763889,after
156,2010,1,45.30277778,-124.27,after
156,2010,1,45.13944444,-124.2905556,after
156,2010,1,44.99,-124.2769444,after
156,2010,1,45.01027778,-124.1577778,after
156,2010,1,44.90666667,-124.1380556,after
156,2010,1,44.8975,-124.3225,after
157,2010,1,44.71194444,-124.5188889,after
158,2010,1,44.08055556,-124.6669444,after
159,2010,1,44.43083333,-124.3038889,after
159,2010,1,44.44083333,-124.2211111,after
160,2010,1,44.33333333,-124.5336111,after
160,2010,1,44.1725,-124.4002778,after
160,2010,1,44.14694444,-124.2208333,after
160,2010,1,44.05444444,-124.5202778,after
169,2010,1,41.60083333,-124.4422222,after
145,2010,1,47.99861111,-125.4408333,after
147,2010,1,47.88611111,-124.9277778,after
148,2010,1,47.90166667,-125.1419444,after
148,2010,1,47.75555556,-124.7861111,after
148,2010,1,47.67472222,-124.9608333,after
148,2010,1,47.19777778,-124.7486111,after
149,2010,1,47.00416667,-124.7625,after
149,2010,1,46.91694444,-124.7938889,after
149,2010,1,46.85222222,-124.7644444,after
150,2010,1,46.89888889,-124.3919444,after
150,2010,1,46.80055556,-124.6136111,after
150,2010,1,46.69666667,-124.4027778,after
150,2010,1,46.49805556,-124.4997222,after
151,2010,1,46.39833333,-124.5186111,after
151,2010,1,46.40444444,-124.3733333,after
155,2010,1,46.29166667,-124.3463889,after
155,2010,1,46.28583333,-124.5855556,after
155,2010,1,46.19222222,-124.4091667,after
157,2010,1,44.99972222,-124.3363889,after
158,2010,1,44.60027778,-124.5308333,after
158,2010,1,44.32361111,-124.5313889,after
159,2010,1,44.19444444,-124.6772222,after
159,2010,1,44.13694444,-124.5363889,after
160,2010,1,43.58444444,-124.5019444,after
161,2010,1,43.40777778,-124.52,after
168,2010,1,42.3175,-124.6380556,after
168,2010,1,42.35027778,-124.5816667,after
168,2010,1,42.21916667,-124.5630556,after
169,2010,1,41.98694444,-124.5525,after
161,2015,1,42.1325,-124.4175,after
233,2010,1,46.75027778,-124.6844444,after
235,2010,1,47.99055556,-125.2111111,after
236,2010,1,47.02583333,-124.5055556,after
237,2010,1,47.19388889,-124.5052778,after
237,2010,1,47.10166667,-124.7122222,after
237,2010,1,47.06,-124.8591667,after
237,2010,1,47.03,-124.6888889,after
237,2010,1,46.63583333,-124.3772222,after
237,2010,1,46.39944444,-124.3283333,after
238,2010,1,46.10166667,-124.6208333,after
238,2010,1,45.97138889,-124.6313889,after
238,2010,1,45.85027778,-124.5136111,after
238,2010,1,45.72972222,-124.4983333,after
239,2010,1,45.86527778,-124.1794444,after
239,2010,1,45.93472222,-124.2852778,after
239,2010,1,46.03361111,-124.4613889,after
239,2010,1,46.12777778,-124.39,after
240,2010,1,45.47111111,-124.3255556,after
240,2010,1,45.46888889,-124.3558333,after
241,2010,1,44.67916667,-124.2866667,after
241,2010,1,44.6025,-124.2844444,after
247,2010,1,44.67833333,-124.4088889,after
248,2010,1,44.41083333,-124.3580556,after
248,2010,1,44.31416667,-124.3855556,after
248,2010,1,44.17888889,-124.4525,after
248,2010,0,44.0175,-124.2627778,after
249,2010,1,44.12305556,-124.7508333,after
249,2010,1,44.13972222,-124.5736111,after
249,2010,1,44.01444444,-124.6322222,after
249,2010,1,43.95666667,-124.7436111,after
251,2010,1,43.35416667,-124.4483333,after
251,2010,1,43.29388889,-124.4952778,after
251,2010,1,42.99416667,-124.5983333,after
252,2010,1,42.83333333,-124.675,after
252,2010,1,42.74083333,-124.6166667,after
254,2010,1,42.11916667,-124.5186111,after
258,2010,0,41.97972222,-124.4105556,after
260,2010,1,41.40527778,-124.4136111,after
260,2010,0,41.36361111,-124.3222222,after
260,2010,0,41.2825,-124.2947222,after
260,2010,1,41.18944444,-124.2730556,after
232,2011,1,46.76,-124.8244444,after
235,2011,1,47.63472222,-125.0725,after
235,2011,1,47.65777778,-124.9608333,after
235,2011,1,47.55916667,-124.8216667,after
236,2011,1,47.02611111,-124.7886111,after
236,2011,1,46.99694444,-124.7075,after
236,2011,1,46.95083333,-124.6113889,after
236,2011,1,46.9025,-124.5363889,after
236,2011,1,46.91416667,-124.4061111,after
237,2011,1,46.16444444,-124.4602778,after
238,2011,1,45.865,-124.4483333,after
240,2011,1,45.05888889,-124.2194444,after
240,2011,0,44.89,-124.1330556,after
248,2011,0,44.66083333,-124.2011111,after
248,2011,1,44.72305556,-124.3058333,after
248,2011,0,44.80333333,-124.1688889,after
251,2011,1,44.43888889,-124.6047222,after
251,2011,1,44.38611111,-124.5380556,after
252,2011,1,43.87472222,-124.4105556,after
253,2011,1,44.02194444,-124.4272222,after
254,2011,1,43.73305556,-124.4280556,after
257,2011,1,43.34972222,-124.4825,after
257,2011,1,43.41722222,-124.6116667,after
259,2011,1,43.29416667,-124.6105556,after
259,2011,1,42.79194444,-124.7316667,after
259,2011,0,42.62527778,-124.6022222,after
260,2011,1,42.36027778,-124.6730556,after
261,2011,1,41.93416667,-124.4163889,after
262,2011,1,41.49111111,-124.3172222,after
262,2011,1,41.53694444,-124.4586111,after
263,2011,1,41.19472222,-124.2861111,after
243,2014,1,45.81972222,-124.075,after
140,2011,1,46.42,-124.5397222,after
140,2011,1,46.38055556,-124.3416667,after
141,2011,1,47.10333333,-124.7597222,after
141,2011,1,47.16472222,-124.6111111,after
141,2011,1,47.16305556,-124.7525,after
141,2011,1,47.29416667,-124.8438889,after
144,2011,1,47.89361111,-124.8891667,after
144,2011,1,47.86888889,-124.8791667,after
144,2011,1,47.76416667,-124.9436111,after
145,2011,1,47.62777778,-124.7830556,after
145,2011,1,47.60472222,-124.9352778,after
145,2011,1,47.53138889,-124.9080556,after
146,2011,1,46.80222222,-124.8552778,after
146,2011,1,46.91083333,-124.8102778,after
146,2011,1,46.695,-124.7705556,after
147,2011,1,46.63722222,-124.3008333,after
147,2011,1,46.18055556,-124.5288889,after
147,2011,1,46.18583333,-124.6055556,after
148,2011,1,45.92694444,-124.4669444,after
155,2011,1,45.33166667,-124.1611111,after
157,2011,1,44.20888889,-124.33,after
157,2011,1,44.07638889,-124.27,after
157,2011,1,44.03194444,-124.3180556,after
157,2011,1,44.04166667,-124.4936111,after
160,2011,1,43.97333333,-124.7408333,after
160,2011,0,43.93694444,-124.7605556,after
167,2011,1,43.10722222,-124.6388889,after
167,2011,1,43.07694444,-124.5488889,after
167,2011,1,42.97888889,-124.7780556,after
167,2011,0,42.5225,-124.5427778,after
168,2011,0,42.42638889,-124.6505556,after
244,2014,0,44.62583333,-124.2436111,after
169,2011,0,41.23555556,-124.2061111,after
169,2011,0,41.655,-124.2997222,after
169,2011,1,41.68916667,-124.3772222,after
170,2011,0,42.04611111,-124.4797222,after
170,2011,1,41.83055556,-124.4936111,after
171,2011,1,41.815,-124.4561111,after
189,2004,0,46.74277778,-124.4866667,before
140,2011,1,46.83638889,-124.8636111,after
141,2011,1,47.06527778,-124.9294444,after
141,2011,1,47.0825,-124.8691667,after
143,2011,1,47.65638889,-124.7880556,after
144,2011,1,47.08472222,-124.4677778,after
144,2011,1,47.13083333,-124.6841667,after
144,2011,1,47,-124.6902778,after
144,2011,1,46.97944444,-124.5022222,after
145,2011,1,46.75944444,-124.3266667,after
145,2011,1,46.69722222,-124.5094444,after
145,2011,1,46.59277778,-124.5363889,after
145,2011,1,46.48638889,-124.4091667,after
145,2011,1,46.39111111,-124.2725,after
146,2011,1,46.15861111,-124.1988889,after
147,2011,1,45.795,-124.4977778,after
149,2011,1,44.86638889,-124.3733333,after
149,2011,1,44.73777778,-124.3841667,after
153,2011,1,45.25861111,-124.1511111,after
158,2011,1,42.98583333,-124.7272222,after
160,2011,1,41.67083333,-124.3816667,after
160,2011,1,41.43666667,-124.2616667,after
160,2011,0,41.37055556,-124.1933333,after
160,2011,0,41.30361111,-124.2986111,after
167,2011,1,41.20472222,-124.2702778,after
234,2011,1,46.825,-124.775,after
234,2011,1,46.86611111,-124.7638889,after
235,2011,1,47.69694444,-125.0030556,after
236,2011,1,47.58416667,-124.7072222,after
237,2011,1,47.33444444,-124.7488889,after
237,2011,1,47.28111111,-124.795,after
237,2011,1,47.17083333,-124.7252778,after
237,2011,1,47.005,-124.8930556,after
237,2011,1,46.77305556,-124.6188889,after
237,2011,1,46.73527778,-124.6513889,after
238,2011,1,46.6725,-124.4752778,after
244,2011,0,44.66666667,-124.23,after
244,2011,1,44.82472222,-124.3891667,after
245,2011,1,44.61055556,-124.3730556,after
246,2011,1,44.51694444,-124.3341667,after
246,2011,1,44.42472222,-124.7619444,after
246,2011,1,44.32861111,-124.4838889,after
247,2011,1,44.07638889,-124.4761111,after
247,2011,1,44.01555556,-124.4094444,after
247,2011,1,43.99166667,-124.5283333,after
247,2011,1,44.0625,-124.7133333,after
248,2011,1,43.65666667,-124.5541667,after
248,2011,1,43.65361111,-124.3433333,after
249,2011,1,43.35888889,-124.6616667,after
250,2011,1,43.05305556,-124.5491667,after
250,2011,0,43.05138889,-124.5,after
250,2011,1,42.96722222,-124.6494444,after
250,2011,1,42.73111111,-124.7088889,after
250,2011,0,42.53388889,-124.6375,after
253,2011,1,42.58472222,-124.5416667,after
253,2011,0,42.52888889,-124.6419444,after
169,2015,1,41.63277778,-124.2919444,after
231,2012,1,46.15444444,-124.4369444,after
231,2012,1,46.56083333,-124.4686111,after
234,2012,1,47.59138889,-125.0091667,after
234,2012,1,47.31027778,-124.5388889,after
235,2012,1,47.0975,-124.8291667,after
235,2012,1,46.93444444,-124.8816667,after
235,2012,1,46.895,-124.7516667,after
236,2012,1,46.63222222,-124.5252778,after
236,2012,1,46.02111111,-124.2125,after
236,2012,1,45.96833333,-124.0955556,after
237,2012,1,45.79611111,-124.5519444,after
237,2012,1,45.74388889,-124.4819444,after
238,2012,1,45.27416667,-124.1922222,after
238,2012,1,44.99055556,-124.1008333,after
238,2012,1,44.8025,-124.2305556,after
243,2012,0,44.79972222,-124.2641667,after
246,2012,1,44.53666667,-124.2391667,after
246,2012,1,44.62611111,-124.2619444,after
247,2012,1,44.29972222,-124.2219444,after
247,2012,1,44.16972222,-124.6413889,after
247,2012,1,44.07277778,-124.6758333,after
248,2012,1,43.94,-124.8183333,after
249,2012,1,42.98944444,-124.775,after
251,2012,1,43.40722222,-124.4455556,after
255,2012,1,42.45472222,-124.6272222,after
256,2012,1,42.06555556,-124.4105556,after
256,2012,1,42.10361111,-124.5647222,after
257,2012,1,41.27166667,-124.2661111,after
257,2012,1,41.52638889,-124.3827778,after
169,2015,1,41.89305556,-124.4469444,after
142,2012,1,47.02166667,-124.725,after
145,2012,1,47.06305556,-124.7183333,after
145,2012,1,46.69444444,-124.3594444,after
145,2012,1,46.68722222,-124.3244444,after
145,2012,1,46.59083333,-124.2980556,after
145,2012,1,46.58861111,-124.3261111,after
145,2012,1,46.625,-124.5430556,after
147,2012,1,45.92472222,-124.6388889,after
148,2012,1,46.08583333,-124.4063889,after
148,2012,1,46.15527778,-124.265,after
148,2012,1,46.19611111,-124.545,after
148,2012,1,46.2925,-124.4486111,after
149,2012,1,46.3325,-124.3344444,after
149,2012,1,46.30027778,-124.3030556,after
153,2012,1,46.02083333,-124.1008333,after
153,2012,1,45.9325,-124.1416667,after
153,2012,1,45.87361111,-124.3058333,after
153,2012,1,45.76472222,-124.4086111,after
154,2012,1,45.59833333,-124.3252778,after
154,2012,1,45.62277778,-124.2016667,after
154,2012,1,45.65361111,-124.0422222,after
154,2012,1,45.49083333,-124.2033333,after
155,2012,1,45.25972222,-124.1219444,after
