"","arrowtooth flounder","big skate","bocaccio","butter sole","California skate","canary rockfish","chilipepper","curlfin sole","darkblotched rockfish","Dover sole","English sole","flathead sole","greenspotted rockfish","greenstriped rockfish","kelp greenling","lingcod","longnose skate","Pacific cod","Pacific ocean perch","Pacific sanddab","Pacific spiny dogfish","petrale sole","pygmy rockfish","quillback rockfish","redbanded rockfish","redstripe rockfish","rex sole","rosethorn rockfish","rougheye and blackspotted rockfish","sablefish","sand sole","sandpaper skate","sharpchin rockfish","shortbelly rockfish","shortspine thornyhead","silvergray rockfish","southern rock sole","splitnose rockfish","spotted ratfish","starry flounder","starry skate","stripetail rockfish","widow rockfish","yelloweye rockfish","yellowtail rockfish"
"200303008079",1.32975203826091,0,0,0,0,0.981352954539764,0,0,0,5.16180216256291,4.38839419567833,0,3.99596028986251,4.82825553846328,0,0.747655431874699,1.32975203826091,0,0,0,0.442132043877483,0.747655431874699,1.69527968428217,0,0,0.442132043877483,3.95419991155251,2.87247001234512,0,3.88809545796654,0,0,2.77337417171875,0,0,0,0,0,1.58763153821276,0,0,0.442132043877483,0.981352954539764,0.981352954539764,2.70139676591141
"200303008084",0.429242214216678,1.14561425549478,0,0,0,0,0,1.14561425549478,0,2.36552937079839,4.75582911712593,0,0,0,0,0,2.3138792630245,0,0,3.15767713776483,0.429242214216678,2.86897131773431,0,0,0,0,3.51754757582291,0,0,0,0,0.429242214216678,0,0,0,0,0,0,0.728604139781668,0,0,0,0,0,0
"200303008095",0.999652930545116,0.763089375384073,0,0,0,0,0,0,0,0.763089375384073,4.21070076764858,0,0,0,0,0.763089375384073,0.452632487399255,0,0,6.28457657139849,0,1.98745070387402,0,0,0,0,3.58127245527487,0,0,0,0,1.19082213591589,0,0,0,0,0,0,0,0.452632487399255,0,0,0,0,0
"200303008096",2.496972022289,0,0,0,0,0,0,0,0,3.44209968025574,4.88752525056214,0,0,0.723429781485333,0,0.723429781485333,1.99727514381678,0,0,4.97557518921308,0,2.53974256621131,0,0,0,0,4.38964587659553,0,0,0.425755056193297,0,0.425755056193297,0,0,0,0,0,0,1.43138117516913,0,0,0,0,0,0
"200303008098",0.920041312868658,0.407550500622892,0,0,0,0,0,0,0,2.40357249535266,2.40357249535266,0,0,0,0,1.70985904073189,1.10277873388493,0,0,6.18831522382215,0,0,0,0,0,0,3.89793645131676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"200303010005",2.29420681196169,0,0,0,0,0,0,0,0,3.95358044566143,0,0,0,4.22202619035656,0,0,2.16650090925236,0,0,0,0,0,0,0,1.02364210210887,0,3.73805547410939,3.38550879031989,0,1.2172101775842,0,1.75015635392488,0,0,0.46652120553651,0,0,0,0.783387998866217,0,0,1.64114289317659,0,0,2.50913724021753
"200303010028",0,0,0,0,0,0,0,0.44227071480038,0,2.29251371416743,4.65411572115456,0,0,0,0,0,0.98159556159429,0,0,6.78794137993741,4.48107080975308,1.96271202899723,0,0,0,0,3.25927523120051,0,0,0,0,0.44227071480038,0,0,0,0,0,0,0,0,0,0,0,0,0
"200303010031",4.97054850094709,0.473983801454784,0,0,0,0,0,0,0,4.02857270993115,0,2.42555257002716,0,0,0,0.794241478039861,1.23125441275592,3.10114280906705,0,0,1.86523120326889,3.1542773865831,0,0,0,0,3.86474971189761,0,0,1.23125441275592,0,1.03643290164008,0,0,0,0,0,0,0,0,0,0,0,0,0
"200303010032",1.31078086646799,0,0,0,0,0,0,0,0,4.98501721121764,4.03007275985453,1.44712664209014,0,0,0,0,1.67419706999098,1.7709313903126,0,3.83971801928233,3.60440238324235,2.08487414084598,0,0,0,0,3.71586746110455,0,0,0,0,0,0,0,0,0,0,0,2.32344932867233,0,0,0,0,0,0
"200303010033",0,0.47076243719565,0,0,0,0,0,0,0,3.77703302492445,4.62501246919116,0.47076243719565,0,0,0,0,0,2.94635485869951,0,5.07342630244539,2.56681615770287,0,0,0,0,0,4.10297786765282,0,0,0,0,0.47076243719565,0,0,0,0,0,0,1.03091987850216,0,0,0,0,0,0
"200303010034",3.47652244480062,0,0,0,0,0,0,0,0,5.15565127681245,1.22709655418865,4.01194957213429,0,0,0,1.03264445897902,1.52973775393333,1.52973775393333,0,0,2.4724036155262,0.471769348859936,0,0,0,0,3.75173940272232,0,0,1.76175053432605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38982268807663
"200303010035",0.728851732696936,1.30338765838498,0,0,0,0,0,0,0,3.92948002314399,4.98600610631011,0,0,0,0,0,0,0,0,6.26444518574598,3.30619529417043,1.14594057716892,0,0,0,0,4.5580527087263,0,0,0,0.728851732696936,0.429409222091787,0,0,0,0,0,0,3.22429044447969,0,0,0,0,0,0
"200303010036",2.86543666224674,0,0,0,0,0,0,0,0,3.8836351342311,0.866985561153112,1.63689343087294,0,0.524647605712858,0,0.866985561153112,2.22768469317034,0,0,0,0,1.76285278739717,0,0,0,0,3.92533705206094,0,0,0.524647605712858,0,0.524647605712858,0,0,0,0,0,1.12154391614224,1.32427346308158,0,0,0,0,0,1.32427346308158
"200303010037",2.15901462334534,1.21126286225575,0,0,0,0,0,0,0,5.28760930669984,0,0,0,0,0,0,0.778802335936076,0,0,5.48681844210578,2.01273218219975,1.51217419030869,0,0,0,0,5.15734786374474,0,0,0.463375825827352,0,0,0,0,0,0,0,0,2.08854584035698,0,0,0,0,0,0.463375825827352
"200303010044",2.18290258796948,0.473460184147119,0,0,0,0.473460184147119,0,0,0,3.6198616740553,0,0,0,0.473460184147119,0,0.473460184147119,0,0,0,0,0,2.03613477358937,0,0,0,0,4.5899748107276,0,0.473460184147119,0.793481135576165,0,0,0,0,0,0,0,0,1.65608872306961,0,0,0,0,0,0.473460184147119
"200303010045",3.06479885176606,0,0,0,0,0,0,0,0,3.40737591783197,0,2.33597127620489,0,2.277859823707,0,0.459775624590497,2.33597127620489,1.01202111169191,0,0,0,0.459775624590497,0,0,0,0,4.82160829879266,0,0,1.62649760157158,0,1.01202111169191,0,0,0,0,0,0,1.20443501463099,0,0,0,0,0,1.01202111169191
"200303010057",0,0.570195089319689,0,0,0,0,0,0,0,1.19568944139711,0,0,0,2.06907657248572,1.72484877326049,3.27200694651409,0.570195089319689,0,0,0.570195089319689,2.84146468772678,1.40473533148975,0,0.931070613414151,0,7.6511933878129,0,0.570195089319689,0,0,0,0,0.570195089319689,0,0,0.931070613414151,0,0,2.84146468772678,0,0,0,0,0.570195089319689,0.570195089319689
"200303010058",2.9786629583299,0,0,0,0,0,0,0,0,3.71105727548548,5.05450601350641,0,0,0,0,1.43924297708863,1.7055664132726,2.08920671898918,0,0,1.27368583367308,4.30890528580268,0,0,0,0,3.15795796420327,0,0,2.6750797897931,0,0,0,0,0,0,0,0,1.58124463788506,0,0,0,0,0,0
"200303010059",0,2.07399638202687,0,1.19961905116795,0,0,0,0.457243243358786,0,1.62096949653981,6.32765713912822,0,0,0,0,0,0,0,0,4.95081853814678,0,3.18587829297583,0,0,0,0,4.5028696084375,0,0,0,3.38119674643272,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"200303010064",3.79962622976573,0.463942048673023,0,0,0,0.463942048673023,0,0,2.08988304790989,4.64167143785312,1.51336410504591,1.3741342330234,0,1.51336410504591,0,0,3.4374287306486,0,0,0,0.463942048673023,1.01920552966887,0,0,0,0,4.36848113712731,0,0,1.21233471310326,0,0,0,0,0,0,0,3.07554010178154,0,0,0,0.779628322489725,0,0,0
"200303010065",3.11278193520912,0,0,0,0,0,0,0,0,4.31166760320763,3.67401713291049,0.833791609165214,0,0,0,0.501390436303855,1.59047766612071,0,0,6.16318667701788,0,1.08283715336488,0,0,0,0,4.01971594320244,0,0,1.08283715336488,0,0,0,0,0,0,0,0,2.17613527361061,0,0,0,0,0,0
"200303010069",2.72205455956455,0,0,0,0,1.0777078749248,0,0,2.42795419438657,6.08737881758965,4.28639221061972,0,0,3.95186582524865,0,1.27645632027384,2.36927958838938,0,0,0.498335487099366,0.829406679652565,0.498335487099366,0,0,0,0.498335487099366,5.64648143635407,0,0,1.58429966033074,0,0,0,0,0,0,0,0,0,0,0,1.0777078749248,0,0,0
"200303010072",2.60648556571076,1.25569248843253,0,0,0,0,0,1.68509618272917,0,2.45690494428649,4.3984975820474,0,0,0,0,1.42017281086367,2.40162226550989,2.40162226550989,0,0,0.487086315926573,2.88727315013728,0,0,0,0,2.92164852650952,0,0,0.487086315926573,0,0,0,0,0.813209472982706,0,0,0.813209472982706,2.40162226550989,0,0,0,0,0,0
"200303010073",0,0,0,0,0,0,0,0,0,4.34398429201467,0,0,0,6.2047386199962,0,4.84960250463739,0,0,0,0,0,0,6.66756178379639,0,0,7.60161678365098,2.61512774239593,5.37700081390908,0,0,0,0,9.71905658687592,0,0,0,0,0,2.61512774239593,0,0,0,0,3.94499054451362,4.34398429201467
"200303010078",1.23720901168372,0,0,0,0,0.477162681716699,1.23720901168372,0,3.91041464647008,5.26590320213029,0.798853661603945,0,0,1.96219902435291,0,1.04186088050635,1.77358950211092,0,0,0,2.9303065282489,0,0,0,0,0,5.36789920504776,0,0,3.66132134835925,0,2.12081702338012,0,0,0,0,0,4.78950337477437,0.477162681716699,0,0,3.75142457611154,0,0,0
"200303010084",2.01089362176868,0.462589262395446,0,0,0,0,0,0,0,2.59165109780936,2.86043158630357,0,0,0,0,1.92888152846417,1.01687521386332,0,0,5.14157159399747,0.462589262395446,3.1506343944267,0,0,0,0,3.29138098455381,0,0,0,0,0,0,0,0,0,0,0,1.01687521386332,0,0,0,0,0,0
"200303010085",2.74572877186943,0,0,0,0,0,2.49136329825093,0,1.50368413470666,5.01235276413929,0,0,0,4.13998811664692,0,3.28292766146321,2.49136329825093,0,0,0,0,0,0,0,0,0,5.01235276413929,2.74572877186943,0,2.14937561133402,0,0,8.06087621736704,0,0,0,0,2.49136329825093,0,0,0,7.16337692320052,0,0,0
"200303010086",0,0,0,0,0,0,0,0,0,0,0,0,0,1.77334291005425,0,0.477049990249251,0.798690272375381,0,0,0,0,1.5407058538263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.477049990249251,0,0,0,0,0,0
"200303010087",0,0,0,0,0,0,0,0,0,1.534704518247,4.18173239071895,0,0,0,0,2.11383193102853,0.418706040257516,0,0,5.64853910437801,1.28092477906096,2.60119548325794,0,0,0,0,3.54960519401518,0,0,0,0,0,0,0,0,0,0,0,2.87015720873234,0,0,0,0,0,0
"200303010088",2.40902141530204,0,0,0,0,0,0.753670931951718,0,4.05701776986807,4.67555637283462,3.93286356293769,0,0,2.4583456574897,0,2.11759278862971,2.78406056985226,0,0,0,0.753670931951718,0,0,0,0,0,5.75019777863941,0,0,1.9721793768616,0,0.446218511846686,3.26986081202375,0,0,0,0,0,0,0,0,5.25273811972379,0,0,0
"200403008005",2.62495069352883,0,0,0,0,0,0,0,0,4.58594855581878,0,0.427549812164986,0,4.76475208765816,0,1.66164404809582,1.4353162572474,1.75810962388943,0,0,0.955698617317687,2.19749492606704,3.28120392091582,0,0.726093988963765,2.0017430431794,4.34063638183801,3.03203218138764,0,2.13640510564242,0,0.955698617317687,6.72980919531551,0,1.84608281217053,0,0,1.4353162572474,1.4353162572474,0,0,0,0,0.726093988963765,0
"200403008007",2.76704705208934,0,0,0,0,0,0,0,1.43397396864165,3.89039221290059,0,2.13485132543676,0,1.84459916137338,0,0,2.19592880794699,0,0.426937174571202,0,2.13485132543676,1.14110504692532,0,0,0,0,4.12246911265246,0,0.426937174571202,1.84459916137338,0,1.14110504692532,0,0,0.426937174571202,0,0,0.426937174571202,1.14110504692532,0,0,0,0,0,0
"200403008010",2.24396977649308,0.402743558109694,0,0,0,0,0,0,0.402743558109694,1.49771555323827,2.43487464095478,0,0,1.49771555323827,0,0,0.91138659634529,0.689062072950377,0,0,3.98094929608031,1.09316176161875,0,0,0,0,3.30629791826405,0,0,1.49771555323827,0,1.60289370589624,0,0,0,0,0,0,0.689062072950377,0,0,0,0,0,0
"200403008011",4.93552561334392,0.37982425780363,0,0,0,1.19698992100913,0,0,2.07070529199058,4.95850272715574,3.99144725287042,0.37982425780363,0,3.27380025892095,0,2.41274875632723,1.32764930904769,1.87859925860816,0,0,2.81594386452457,1.80538355446496,0,0,0,0,3.44979144330278,0.37982425780363,0,1.80538355446496,0,1.04665579463544,1.32764930904769,0,0,0,0,0,2.37048484932304,0,0,1.04665579463544,0,0,3.16291285369283
"200403008022",2.77487710458812,0,0,0,0,0.711483420290605,0,0,0,3.92743397519297,0.711483420290605,2.1113126358853,0,2.86745404091983,0,0.417726548991626,1.97714086349073,0.711483420290605,0,0,0,0,0,0,1.27885582787327,0,2.47558105097357,0,0.417726548991626,1.63861665146504,0,0.711483420290605,0,0,0,0,0,0,1.63861665146504,0,0,0,0,0,0.711483420290605
"200403008023",2.40628703405257,0,0,0,0,1.22466423670107,0,0,0,4.02157547691667,0,0.392450555777421,0,3.11915314340798,0,0.673561279024031,1.91209566848957,0,0.392450555777421,0,3.32912336628616,0.392450555777421,0,0,0,0,0.89274119275964,0.89274119275964,0,1.07241156949327,0,0.392450555777421,1.35676975200611,0,0,0,0,0,2.16213548149786,0,0,0,0,0,1.07241156949327
"200403008024",2.46101485392034,0,0,0,0,2.17406522502813,0,0,0.396843082724021,3.84565925291183,0,1.99232923706582,0,2.17406522502813,0,2.22797829223029,1.68345072453069,0.68018610404337,0,0,2.50174891915152,1.84976861432864,0,0,0,0,1.08129325157519,0,0,0.68018610404337,0,1.36678920105282,0,0,0.396843082724021,0,0,1.08129325157519,1.84976861432864,0,0,0,0,0,4.61855270571385
"200403008025",2.73909269018475,0.393683532106712,0,0,0,0,0,0,0,4.14683646797669,0.393683532106712,2.98643024189151,0,1.22734454374506,0,0,1.35958789582565,0,0,0,1.84161964131098,0,0,0,0,0,2.31906803167951,0,0.393683532106712,1.22734454374506,0,1.07490867462347,0,0,0,0,0,0,1.22734454374506,0,0,0,0,0,1.47636797391365
"200403008026",1.90412285126143,0,0,0,0,0,0,0,0,4.60931342569069,3.89168838842658,0,0,0,0,0,0.451936159300318,1.71754100980453,0,4.25040124064678,2.25866188194146,0.998443785070742,0,0,0,0,4.16542462263371,0,0,1.18949039367173,0,2.13150861418237,0,0,0,0,0,0,2.25866188194146,0,0,0,0,0,0
"200403008028",1.67886435142548,0.484141259945772,0,0,0,0,0,0.484141259945772,0,4.85239969671361,3.8780803277692,0,0,0,0,0.484141259945772,1.05373436825271,1.55533756203199,0,4.46526146305594,2.76925446487552,2.13692834696469,0,0,0,0,6.30591317406571,0,0,0,0,0.808955702278948,0,0,0,0,0,0,0.484141259945772,0,0,0,0,0,0
"200403008029",1.61448221447612,0,0,0,0,0,0,0,0,4.73804890267803,5.49521318057428,0,0,0,0,1.25726802507262,0.696302849914284,1.87713672148736,0,5.13616295678164,3.84561862708366,2.64490995502307,0,0,0,0,5.40217061827872,0,0,1.10281763873589,0,0.407569993761242,0,0,0,0,0,0,1.10281763873589,0,0,0,0,0,0
"200403008030",3.06854999183051,0,0,0,0,0,0,0,0.450910874286034,3.97811418646867,0.450910874286034,3.45839760772442,0,0.450910874286034,0,0,1.81281496231492,0,0,0,2.51727924290246,0.996662289328521,0,0,0,0,3.87719413781078,0,0,1.18752797208372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"200403008031",1.42031786873407,0,0,0,0,0,0,0,0,5.56123962952521,4.68356688233992,0.37042356802772,0,0,0,0,0.37042356802772,2.6066627336902,0,4.06711961555027,2.6066627336902,1.17611015890423,0,0,0,0,5.61328833740136,0,0,2.3432765636259,0,0,0,0,0,0,0,0,2.04449022104517,0,0,0,0,0,0
"200403008034",1.17105362819749,1.69575842778703,0,1.27990203875422,0,0,0,0.315466146652744,0,1.17105362819749,5.64240636771274,0,0,0,0,0,0.315466146652744,0,0,5.69987905261144,1.69575842778703,0.909706224137036,0,0,0,0,2.71430603666318,0,0,1.62528768219803,2.3649355886594,0.315466146652744,0,0,0,0,0.554916996336375,0,0.554916996336375,0,0,0,0,0,0
"200403008035",2.83724193358061,0.979179692482412,0,0,0,0,0,0,0,4.69685321098667,1.58486514325812,0.745825479195165,0,0,0,0.745825479195165,1.32719500516131,1.46430645371735,0,3.54960358730108,1.46430645371735,2.03458614509592,0,0,0,0,4.50824795753967,0,0,0.745825479195165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"200403008036",0.663294163194051,0.385662445028944,0,0,0,0,0,0,0,4.56984763637112,2.38714237947637,0,0,0,0,0.385662445028944,0.880358657191724,0,0,4.1299765317913,2.29668527029392,2.29668527029392,0,0,0,0,5.27721378226867,0,0,2.38714237947637,0,0.663294163194051,0,0,0,0,0,0,1.34117384326369,0,0,0,0,0,0
"200403008037",2.16329423216555,1.38488011851383,0,0,0,0,0,0,0,6.02536373657294,4.86566287089485,0,0,0,0,0.618169141985726,0,0.356109486883421,0,5.36609938516311,0,2.96495580070755,0,0,0,0,6.31114763415337,0,0,0.618169141985726,0,0.82561807878207,0,0,0,0,0,0,0.997338021981686,0,0,0,0,0,0
"200403008038",2.37638858779344,0.381886195394079,0,0,0,0,0,0,0,4.47162090169576,1.55188565552024,0,0,1.33243780554718,0,1.2015378623649,0.657566993250037,1.64584855037404,0,4.32905167477191,0.381886195394079,3.36393573616162,0,0,0,0,4.92186445447911,0,0,2.92701024981326,0,0,0,0,0,0,0,0,1.73173580164904,0,0,0,0,0,0
"200403008039",3.76312506106948,0,0,0,0,0,0,0,0.688227479460236,4.30106844528841,0.402187998116807,2.24247095369464,0,0.910384179457179,0,0,1.24572739221017,0,0,1.86346229485364,0,2.47586862778494,0,0,0,0,3.51678830182097,0,0,1.60155473094128,0,0.910384179457179,0,0,0,0,0,0,1.24572739221017,0,0,0,0,0,0
"200403008040",3.06609106391679,0,0,0,0,0,0,0,0,2.44418757686081,0,2.74808839677847,0,1.01288407097227,0,0.77427574554222,2.70993160506413,0,0,0,0.460275411742658,1.01288407097227,0,0,0,0,2.54083054267179,0,0,0.77427574554222,0,1.50564547911962,0,0,0,0,0,0.460275411742658,1.50564547911962,0,0,0,0,0,0
"200403008041",2.00159073001476,0,0,0,0,0,0,0,0,2.95155335381707,3.3008862963016,0.427488548940064,0,0.72600308554801,0,0.955590234800748,0.427488548940064,0,0,4.61260352049844,0,1.14218457190641,0,0,0,0,3.00580429689178,0,0,0.955590234800748,0,0,0,0,0,0,0,0,2.30934494844044,0,0,0,0,0,0
"200403008043",1.91706319393748,0,0,0,0,0,0,0,0,3.47584595248528,1.73001966243473,0,0,0.770196738438999,0,0.457485353001391,0.770196738438999,0,0,5.04539369551492,0,0.770196738438999,0,0,0,0,3.05886415338095,0,0,0.457485353001391,0,0,0,0,0,0,0,0,1.00806258898772,0,0,0,0,0,0
"200403008049",1.95960574893444,0.361489769020819,0,0,0,0,0,0,0,1.95960574893444,3.88085902572094,0,0,0,0,0,0.361489769020819,0,0,5.25155758214032,0,1.15604174971691,0,0,0,0,4.083494057523,0,0,2.07536591896726,0,0,0,0,0,0,0,0,1.15604174971691,0,0,0,0,0,0
"200403008055",0.690405926330399,0.690405926330399,0,0,0,0,0,0.403638440484241,0,4.3053829735783,1.38217965668829,0,1.86715871969841,4.37660540298111,1.78718652855002,2.66903819870915,0.403638440484241,0,0,4.04639064121775,0.403638440484241,3.08580261216572,0,0,0,0,2.13522357396463,3.36199560084215,0,0,0,0,0,0,0,0,2.01014672655486,0,2.52067891508171,0,0,0,0,0,0
"200403008057",0,0.93049425259893,0,0,0,0,0,1.11438159697467,0,4.69148799144316,4.48343685288243,0,0,0,0,0.41338084582461,0.41338084582461,0,0,6.13608547681273,0,2.79469395079644,0,0,0,0,3.74869383541439,0,0,3.37264837177689,0,0,0,0,0,0,0,0,2.66095432031723,0,0,0,0,0,0
"200403008058",0,1.39192984929327,0,1.0032766130333,0,0,0,0,0,1.27837635317432,4.55527143537377,0,0,0,0,0,0,0,0,6.27767074908024,0,2.63576792226855,0,0,0,0,5.13227642688531,0,0,2.69581738790929,0,0,0,0,0,0,0,0,1.27837635317432,0,0,0,0,0,0
"200403008059",0.277856697160936,0.277856697160936,0,0,0,0,0.277856697160936,0.277856697160936,0,2.33103769712167,4.32584240775086,0,0,0,0,1.27042769607974,0,0,0,6.33406351130802,0,2.00228233054272,0,0,0,0,4.75070948829239,0,0,1.07219366580392,0,0,0,0,0,0,0,0,1.64168450854146,0,0,0,0,0,0
"200403008060",0.335745762814435,0,0,0,0,0,0,0,0,3.35095084151969,3.84765684686036,0,0,0,0,0.586656366372564,0.335745762814435,0,0,6.3157067572021,0,2.28009740283987,0,0,0,0,4.40176342420429,0,0,3.33686736533044,0,0,0,0,0,0,0,0,2.19496270125687,0,0,0,0,0,0
"200403008061",0.73082531438822,0,0,0,0,0,0,0,0,2.36941584522875,2.84210945762228,0,3.70969565123165,3.48937370011308,2.63343634009609,3.18432864545418,0,0,0,2.98789632242972,0,1.44229223139675,0,0,0,6.23715267414439,2.20562853313322,3.84510814002806,0,1.30616419181168,0,0,0,0,0,0,2.07933658680014,0,1.44229223139675,0,0,0,0,0,0
"200403008062",0,0,0,0,0,0,0,0,0,2.323721603485,2.64568044804958,0,2.37010744952128,3.86184488947415,1.58502568612651,2.49760263378101,0,0,0,3.12771267003593,0,2.94139763711602,0,0,0,0.677959518464482,1.98842928375252,3.42036426493605,0,0,0,0,0,0,0,0,0.677959518464482,0,0,0,0,0,0,0.677959518464482,0
"200403008066",3.23816701371238,1.22397615120894,0,0,0,0,0,0,0.67308375233652,4.42584587519036,4.51377462230725,0,0,0.392134315291855,0,1.22397615120894,1.67170420285229,0,0,4.85012248273627,0,3.13923846437943,0,0,0,0,4.82731498094015,0,0,0.892165856802475,0,0,0,0,0,0,0,0,0.892165856802475,0,0,0,0,0,0
"200403008067",1.45708839911785,0,0,0,0,0,0,0,0,3.79242007082301,3.64611962757622,0,0,3.30862600244391,0,1.78173620206425,0,0,0,4.40961991018511,0,2.22284914760462,0,0,0,0,4.25860337964663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"200403008068",2.26443864709717,0,0,0,0,0,0,0,0.391505895197094,3.32631478082826,4.55308186984976,0,0,0.672134602218565,0,0.891022130100758,0.672134602218565,0,0,5.1081725688097,0,1.22260805594037,0,0,0,0,3.63492240119193,0,0,0,0,0,0,0,0,0,0,0,1.83597938421858,0,0,0,0,0,0
"200403008069",2.55430222185965,0.388314106364892,0,0,0,0.885203936754425,0,0,2.3041203462734,3.91894414601347,0.388314106364892,0,0,3.46078729877869,0,1.56777032575071,2.09400902961886,0,0,0,2.47765842479317,0.667309092791547,0,0,1.21564372216367,0,2.78400898043698,1.82767688805907,0.388314106364892,1.06401098760354,0,0.667309092791547,4.9519454939879,0,0,0,0,3.01818859360892,3.46078729877869,0,0,0.885203936754425,0,0.885203936754425,0
"200403008070",0.373151538099863,0,0,1.18219396159257,0,2.58114207342433,0,0,0,0.373151538099863,3.49994445419076,0,0,0,0,2.43387658917193,0,0,0,3.4722460339602,0,0.373151538099863,0,0,0,0,0.644276635899013,0,0,0,1.31206272399524,0,0,0,0,0,2.26111535222742,0,0.373151538099863,0.373151538099863,0,0,0,0,0
"200403008074",3.7192252891734,0.975837270348323,0,0,0,0,0,0,0,3.8564016375351,4.29316724584396,0,0,0.438983242894695,0,0.438983242894695,1.78509793918971,0,0,3.13745628066068,0,2.22645316551574,0,0,0,0,5.5607999644928,0,0,0,0,0,0,0,0,0,0,0,1.68807058484989,0,0,1.78509793918971,0,0,0
"200403008079",2.60921937446011,1.25780391172536,0,0,0,0.407820710904128,0.407820710904128,0,0.407820710904128,5.23006723524594,3.87810486388857,0,0,1.95195623875594,0,1.10331795843382,1.95195623875594,0,0,1.710520151265,0,0.696678507192636,0,0,0,0,6.29303523854769,0,0,0,0,0,0,0,0.407820710904128,0,0,0,1.39158668570075,0,0,0.696678507192636,0,0,0
"200403008082",1.82969674075041,0.42081315273876,0,0,0,0.42081315273876,0.716081806001881,0,0,3.6276414862733,0.42081315273876,0,0,0.42081315273876,0,1.98491047441276,0.42081315273876,0,0,0,0,0,0,0,0,0,2.81516853393845,0,0,2.34349607207797,0,1.12907637181016,1.420502019504,0.42081315273876,0,0,0,0,2.52655967610494,0,0,5.58054391452111,0,0,0
"200403008083",0.906316535820935,0.39993617461424,0,0.684842274490071,0,0,0,0.684842274490071,0,0,4.67022581538271,0,0,0,0,2.00046371330535,0.39993617461424,0,0,5.31127845063723,0,2.75696001092677,0,0,0,0,4.35928920042626,0,0,1.08752368254196,0.39993617461424,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"200403008084",2.53599500115492,0.369678238125924,0,0,0,0,1.0257101628441,0,0.638974865551655,3.99314196066211,4.08752504805631,0,0,0,0,0.369678238125924,1.41849095476732,0,0,4.85918348605621,0,1.69977001998124,0,0,0,0,5.66656905958334,0,0,1.3038941136327,0,0,0,0,0,0,0,0,0.369678238125924,0,0,0.369678238125924,0,0,0
