"","arrowtooth flounder","big skate","black rockfish","bocaccio","butter sole","canary rockfish","chilipepper","curlfin sole","darkblotched rockfish","Dover sole","English sole","flathead sole","greenspotted rockfish","greenstriped rockfish","kelp greenling","lingcod","longnose skate","Pacific cod","Pacific ocean perch","Pacific sanddab","Pacific spiny dogfish","petrale sole","pygmy rockfish","redbanded rockfish","redstripe rockfish","rex sole","rosethorn rockfish","rougheye and blackspotted rockfish","sablefish","sand sole","sandpaper skate","sharpchin rockfish","shortbelly rockfish","shortspine thornyhead","silvergray rockfish","southern rock sole","splitnose rockfish","spotted ratfish","stripetail rockfish","widow rockfish","yelloweye rockfish","yellowtail rockfish"
"198606019183",3.1427073601586,0,0,0,0,0,0,0,1.35551719229882,3.21461725003087,0.25299485493849,1.99242375287147,0,0,0,0.25299485493849,0,0,0,3.68545730103997,0,0.25299485493849,0,0,0,3.66355441227994,0,0,0.622526172862903,0,0,0,0,0.25299485493849,0,0,0,0.25299485493849,0,0,0,0
"198606019184",2.68759223541183,0,0,0,0,0.260627777391511,0,0,0.46718030449889,2.55798524319387,0.260627777391511,1.52015507939233,0,0.911769578182499,0,0,0.46718030449889,0,0,0,0,0,0,0,0,1.64256768250744,0,0,0.63828625447635,0,0,0,0,0,0,0,0,0,0,0,0,0.260627777391511
"198606019185",2.75786680862644,0,0,0,0,0,0,0,2.73969161527253,2.15952874347888,0,0.758869187976432,0,1.34538095530378,0,0,0.249952868186171,0.449756150092427,2.0917557214477,0.249952868186171,0,0,0,0.249952868186171,0,3.12962035830847,0.449756150092427,0,1.34538095530378,0,0,0.449756150092427,0,0,0,0,0.449756150092427,0,0,0,0,0.249952868186171
"198606019186",0,0,0,0,0,0,0,0.299149339726143,0,2.34326605325171,4.41399006470615,0,0,0,0,0,0,0,0,4.5257187615399,0,0.299149339726143,0,0,0,4.20329438326204,0,0,1.128904203157,0,0,0,0,0,0,0,0,0,0,0,0,0
"198606019187",1.1820189443268,0,0,0,0,0,0,0,0.498339638466934,1.81935656692074,2.00953673932869,1.07771485232477,0,0,0,0.279896620063781,0,0,0,3.42476282781023,0,1.51576952723102,0,0,0,2.27426914656506,0,0,3.20187173147562,0,0,0,0,0,0,0,0,0,0,0,0,0.279896620063781
"198606019188",1.94767731990187,0,0,0,0,0,0,0,0.970680544464108,1.15886677511133,1.15886677511133,0.970680544464108,0,0.241604142386018,0,0.738674984207742,0,0,0,3.64911775801653,0,1.15886677511133,0,0,0,2.21906233760593,0,0,1.38784080631839,0,0,0,0,0,0,0,0,1.24115599986812,0,0,0,0
"198606019189",2.59268271012727,0,0,0,0,0,0,0,2.82723091128292,2.82723091128292,0,1.29466334126001,0,1.97168785398369,0,0.463002377764444,0.258061606021825,0,0,0,0.258061606021825,0,0,0.258061606021825,0,2.39882493552485,0,1.51138898446589,0.778257445181088,0,0,0.258061606021825,0,0,0,0,0,0.778257445181088,0,0,0.463002377764444,0.90506507963919
"198606019190",2.06882766568206,0,0,0.487773109292307,0,0.664247535572618,0,0,0,3.00443930073869,0,0,0,2.14525541646447,0,0.664247535572618,0.944572286251325,0.664247535572618,0,0,0,0.273336645010594,0,0,0,2.40324135625758,1.84748187253804,0,1.16327532103102,0,0,0.814200662023434,0,0,0,0,0,0,0.944572286251325,0,0.487773109292307,2.60813450141056
"198606019191",1.54909955898794,0,0,0,0,0,0,0,1.24458287707482,0.687428150177346,0,0.909423960037017,0,0.554715767109797,0,0,0,0,0.220859862536857,0,0,0.401656057638159,0,0,0,1.00431645249037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.220859862536857
"198606019192",0,0,0,0,0,0,0,0,0.286238073897759,0,0.286238073897759,0.508514224155257,0,0.286238073897759,0,0,0,0,0,0.690257095303931,0,0,0,0,0,0.286238073897759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.690257095303931
"198606019193",2.25463786060536,0,0,0,0,0.283785282992741,0,0,0.504583450955532,2.83786360231174,0.504583450955532,1.37455813982571,0,0.504583450955532,0,0.504583450955532,0,0,0,2.79867932297,0,1.37455813982571,0,0,0,3.19041414348672,0,0,1.08818691461071,0,0,0,0,0,0,0,0,0.283785282992741,0,0,0,0.504583450955532
"198606019196",2.39942073220386,0,0,0,0,0,0,0,2.28628767255166,1.84102697722428,0,0.633309414339309,0,2.79237914618877,0,0.77861187894494,0,0,0.258210692367521,0,0,0.463245286338863,0,0.258210692367521,0,2.65728448400781,0.258210692367521,2.37231461478962,2.59328899231986,0,0,1.57483615925669,0,2.37231461478962,0.258210692367521,0,0.258210692367521,1.29513913532322,0.463245286338863,0,0,0.90545534990247
"198606019197",1.27153867365889,0,0,0,0,0,0,0,0,2.60349579582217,1.510437502447,0,0,0.674155939965089,0,1.27153867365889,0,0.674155939965089,0,4.34416506079656,0,1.07320963172049,0,0,0,3.64314616529705,0,0,0,0,0,1.27153867365889,0,0,0,0,0,0.674155939965089,0,0,0,0
"198606019198",0,0,0,0,0,4.58337289709112,0,0,0,2.45250678606366,2.65263302831074,0,0,0,0.278949340769715,1.70554148169957,0.496816411983086,0.958852748618249,0,3.990596881004,0,0.496816411983086,0,0,0,3.01083874553651,0,0,0.278949340769715,0,0,0,0,0,0.278949340769715,0,0,0.827224096050933,0,0,0,2.62970050163765
"198606019199",0,0,0,0,0,0,0,0.269231247168954,0.269231247168954,2.0926081518408,4.07371843844648,0,0,0,0.655898687486151,0.655898687486151,0,1.67248955065437,0,3.69480288719889,0,0.934047736617133,0,0,0,4.06314956494763,0,0,0,0,0,0,0,0,0,0,0,0.481138652673084,0,0,0,0
"198606019201",0,0,0,0,0.225781551114259,1.18775703964413,0,0,0,3.06886423809198,4.32038315782012,0,0,0,0.565260147915441,1.92073044413773,0,0,0,4.54018866743852,0,0.565260147915441,0,0,0,3.92488322091083,0,0,0,0,0,0,0,0,0,0,0,0.225781551114259,0,0,0,0
"198606019202",1.79396443067238,0,0,0,0,3.34143025872529,0,0,0,1.62398381527897,4.31675923974715,0,0,0,0,2.34178976604695,0,0.486526094464559,0,4.93799919110737,0,2.45557603849217,0,0,0,1.74045154177677,0,0,0.272564200731755,0,0,0,0,0,0,0,0,0.486526094464559,0,0,0,0
"198606019203",3.44364866972315,0,0,0,0,0.218623395454426,0,0,0.902668503196349,2.90961548526868,0.549904596592471,0.798323429874572,0,2.11996869375093,0,0.549904596592471,0,0,0,0.397920123948304,0,0.549904596592471,0,0,0,3.57513620489448,0,0,2.93590087390843,0,0,0,0,0,0,0,0,0.397920123948304,0,0,0,0.549904596592471
"198606019205",4.45505794708506,0,0,0,0,0,0,0,1.80223160416531,1.84313693515729,0,1.39572420375544,0,1.88243456812078,0,0,0.22566688334848,0,0,0,0,0.22566688334848,0,0.22566688334848,0,2.81515750041411,0,0,2.23582745870226,0,0,0,0,0.409667131090739,0,0,1.56806831351113,0.22566688334848,0,0,0,0
"198606019206",1.32378384476472,0,0,0,0,0,0,0,0.866598835544214,3.09225976221665,1.32378384476472,0.296172123629243,0,0.524375320803387,0,0.296172123629243,0,0,0,3.16759537506801,0,0,0,0,0,3.86146028405056,0,0,0,0,0,0,0,0,0,0,0.710055808342933,0,0,0,0,0
"198606019207",0,0,0,0,0.279280318423529,0,0,0,0,1.36087431837673,0.497348724255636,0,0,0,0,0,0,0,0,0.676272484506342,0,0,0,0,0,3.15923004403517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.279280318423529
"198606019209",0,0,0,0,0,0.621634741120958,0,0.252564970188218,0,3.37271789173876,5.01335178876848,0,0,0,0,1.55502411303159,0.252564970188218,0.252564970188218,0.252564970188218,4.57435963612226,0.454030651577335,1.61393256331839,0,0,0,4.52267332192901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"198606019210",0.944629347157271,0,0,0.273358975083041,0,0.487809149607863,0,0,0,1.94205526450875,0.664292849943831,0.814252667541264,0,2.48515824671276,0,0.664292849943831,0,0.273358975083041,0,0.273358975083041,0,0.487809149607863,0,0,4.32421425431668,1.34269452302182,1.68662259840689,0,1.74319574513926,0,0,4.24631379499545,0,0,0,0,0,0,0,0,0.273358975083041,4.12694348725353
"198606019211",2.71634876537043,0,0,0,0,0.267784271928113,0,0,2.29302847662779,2.32355901138307,3.07145941996174,1.60780594278174,0,0.80122126128887,0,0.80122126128887,0,0,0,1.54431931214427,0.267784271928113,0.80122126128887,0,0,0,3.15340909254477,0,0,2.56306607899699,0,0,0,0,0,0,0,0,0,0,0,0,0.652947605249264
"198606019212",0,0,0.313284526907314,0,0,1.61879747746346,0,0,1.04364679167312,3.55098951513836,3.02038909048629,0.313284526907314,0,0,0,0.313284526907314,0,0,0,2.9458917901624,0,0,0,0,0,3.96095593327876,0,0,0.313284526907314,0,0,0,0,0,0,0,0,0,0,0,0.551480711242584,0
"198606019213",0,0,1.66531825898455,0,0.47777298825355,2.43467854500425,0,0.267152547730679,0,1.04290159233434,3.92416559677972,0,0,0,0.651657820225134,0.799738389665476,0,0,0,3.94808082528241,0,0,0,0,0,3.56385026776273,0,0,0,0.267152547730679,0,0,0,0,0,0,0,0.267152547730679,0,0,0,0.47777298825355
"198606019214",0,0,0,0,0,0.458986406756957,0,0,0,2.83426589422959,5.36411098248133,0.458986406756957,0,0,0,0,0,0.25559881175732,0,3.81259283872456,0,0.25559881175732,0,0,0,3.69676504205495,0,0,0.25559881175732,0,0,0.25559881175732,0,0,0,0,0,0.458986406756957,0,0,0,0.25559881175732
"198606019216",0,0,0,0,0,0,0,0,0,0.239908444329502,1.15343568438252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.433252459514353,0,0,0,0.433252459514353
"198606019217",0,0,0,0,0,0,0,0,0,0.663006099994821,0.943008780924883,0,0,0,0,0,0,0,0,0,0.27272508846276,0,0,0,0,0.27272508846276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27272508846276
"198606019218",0,0,0,0,0,0,0,0,0,0,0.6861366558933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.08925395808736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"198606019219",1.05507214692078,0,0,0,0,0,0,0,3.64221209324007,0.727460919661817,0.848984915755687,0,0,0,0,0.237010655959924,0,0,0,0,0,0,0,0,0,1.76030031620392,0,0,1.88957364726201,0,0,0,0,0,0,0,0,0,0,0,0,0
"198606019220",2.93122103273151,0,0,0,0,0,0,0,1.64099009275774,0.605438411630531,0,0,0,0,0,0.605438411630531,0,0,0,0,0,0,0,0,0,1.92050246013295,0,0.244788983436599,2.46951530448374,0,0,0,0,0,0,0,0,0,0,0,0,0.244788983436599
"198606019222",0.254648598534623,0,0.457435265254859,0,0,0,0,0,0,0,0.254648598534623,0,0,0,0,0.254648598534623,0,0,0,0,0,0,0,0,0,0.457435265254859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"198606019223",0,0,0.248664467587815,0,0,0,0,0,0,0,0.248664467587815,0,0,0,0,0.248664467587815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"198606019224",0.252370361664195,0,0.252370361664195,0,0,0.252370361664195,0,0,0,0,0,0,0,0,0,0,0,0,0,0.252370361664195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"198606019225",0,0,0,0,0.286103838423632,0,0,0,0,0.508299252340053,0,0,0,0,0,0,0,0,0,0.286103838423632,0,0,0,0,0,0.843686801446957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"198606019226",0,0,0,0,0.271295345887217,0.271295345887217,0,0,0,0,0.271295345887217,0,0,0,0,0,0,0,0,0,0.271295345887217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.271295345887217
"198606019228",1.25180189567394,0,0,0,0,1.25180189567394,0,0,0,2.83846096255496,4.04852841585788,0,0,0,0,1.25180189567394,0,0.605524318654061,0,4.27302160707538,1.79063812776431,1.79063812776431,0,0,0,3.72571786524599,0,0,0.244830055375407,0,0,0,0,0,0,0,0,0,0,0,0,0.244830055375407
"198606019229",3.31840753933191,0,0,0,0,0,0,0,2.67283759429749,1.97713206070073,0.868220401477277,1.92808570087459,0,1.00369102351124,0,0.525517237909254,0,0,0,0,0.868220401477277,0.296889594302272,0,0,0,1.63860841865384,0,0,0.525517237909254,0,0.296889594302272,0,0,0,0,0,0,0,0,0,0,0.711478218697783
"198606019230",0.272185437809585,0,0,0,0,0.661909980525748,0,0,0.272185437809585,2.24563599600693,3.8761345397235,0.485914412665061,0,0,0.485914412665061,0.485914412665061,0,0,0,3.45497135550558,2.50649651700855,0,0,0,0,4.09642490895296,0,0,0,0.272185437809585,0,0,0,0,0,0,0,0,0,0,0,0.485914412665061
"198606019231",0,0,0.62974682543257,0,0,0,0,0,0,6.11140169806768,3.51017151689372,0,0,0,0,0,0,0,0,4.40658294327637,2.58625115204587,0,0,0,0,4.38495426101961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.77450304178553,2.00583877863619
"198606019232",0,0,0.479884377628595,0,0,0.654318686218009,0,0,0,4.059918720962,2.93708247052876,0,0,0,0,0.268456269939993,0,0,0,4.31212124774145,1.61009152501505,0,0,0,0,4.84378547623282,0,0,0,0,0.479884377628595,0,0,0,0,0,0,0.932053404276078,0,0,0.479884377628595,1.0464985440914
"198606019233",0,0,0,0,0,0.270090640708121,0,0,0,1.48408217686962,3.14956818269533,0,0,0,0,0,0,0,0,4.42463258656062,2.95984124457452,0.270090640708121,0,0,0,3.97788676339733,0,0,0.270090640708121,0,0,0,0,0,0,0,0,0.270090640708121,0,0,0,0
"198606019234",0,0,0,0,0,0,0,0,0,1.87023547932484,2.7786339881696,0,0,0,0,0.294990818946554,0,0,0,3.97318079650168,2.66593897794527,0.70771164312574,0,0,0,2.68951692244582,0,0,0,0,0,0,0,0,0,0,0,0.294990818946554,0,0,0,0
"198606019235",0,0,0,0,0,0,0,0,1.08887070870857,2.83883418594294,0.685849906748987,0,0,0,0,0,0,1.3753283839415,0,3.17780519014057,2.02415658355397,0.685849906748987,0,0,0,3.31808318185367,0,0,1.3753283839415,0,0,0,0,0,0,0,0,0.685849906748987,0,0,0,0
"198606019236",0,0,0,0,0,0.469428496808152,0,0,0,1.45743765305576,3.60942499231376,0,0,0,0,0,0,0,0,4.60365111969825,2.06552269815859,0.641127348100674,0,0,0,2.97407348793436,0,0,0.262010375960955,0,0,0,0,0,0,0,0,0,0,0,0,0
"198606019237",0,0,0,0,0,0,0,0,0,1.5756465232481,3.76520427349792,0,0,0,0,0,0,0,0,3.29133021701065,1.95590114951088,0,0,0,0,2.69043049301766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"198606019239",0,0.291341948250136,0,0,0,3.24611013788109,0,0,0,3.92629369185481,2.57839668196561,0,0,0,0,0,0,0,0,4.30482123186363,0.516675012800035,0.291341948250136,0,0,0,1.10834234792862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"198606019240",0,0,0,0,0,0,0,0,0,4.24961986619555,2.07549278156785,0,0,0,0,0,0,0,0,4.85634390856005,0.264651686719784,0,0,0,0,3.07280625142489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"198606019241",0,0,0.445085883170238,0,0.445085883170238,0.610274318355804,0,0,0,1.75185821080107,4.3613919789496,0,0,0,0,0,0,0.247103884705895,0,3.63021395971255,0.610274318355804,0,0,0,0,3.0792962907348,0,0,0,0.610274318355804,0,0,0,0,0,0,0,0,0,0,0.876118756705122,0
"198606019242",0,0,0,0,0,0,0,0,0,3.61852028848456,4.58997057298987,0,0,0,0,0,0,0,0,5.10235784368084,1.99744285066124,1.39787958475774,0,0,0,4.61770309592305,0,0,1.39787958475774,0,0,0,0,0,0,0,0,0,0,0,0.2444858389993,0
"198606019243",0.606259061715718,0,0,0,0,0,0,0,1.40029197957094,2.26316277597962,2.42308132931617,0.606259061715718,0,0.606259061715718,0,0,0,0,0,3.57603652475644,0.980998729045102,1.58718074836726,0,0,0,2.87193542672269,0,0,1.58718074836726,0,0,0,0,0,0,0,0,0,0,0,0,0
"198606019244",2.65743516845277,0,0,0,0,0.243920679256241,0,0,0,0.439857638067724,0,0,0,2.03206612214351,0,0.439857638067724,0,1.91708509491867,1.16625372558602,0.243920679256241,0,0.603621344111261,0,0,0,0.744302343861062,1.4620781185739,0,1.78714478637343,0,0,0.243920679256241,0,0,0,0,0,0.243920679256241,0,0,0,0
"198606019245",0,0,0,0,0,0,0,0,0,0.481072347445194,3.45257188880457,0,0,0.655815176147393,0,0.269190269949528,0,0.481072347445194,0.269190269949528,4.2730352744807,2.20071937724422,1.72874200176897,0,0,0,2.38737955773383,0,0,0,0,0,0,0,0,0,0,0,0.269190269949528,0,0,0,0
"198606019246",0,0,0,0,1.87175028130196,1.14382708843574,0,2.43258227514107,0,1.23671910198937,5.45846004790667,0.476900808878481,0,0,0,0,0.650558234176885,0.266614309421231,0,5.62033975648683,0.476900808878481,0.79847396438451,0,0,0,4.71769376330937,0,0,0,3.58730990575846,0,0,0,0,0,0,0,0,0,0,0,0.79847396438451
"198606019247",0.573629451332851,0.229707707056502,0,0,0,0.229707707056502,0,1.20119584837496,0,1.12032729218576,4.95942085074195,0,0,0,0,0,0,1.3456166326657,0,4.66924262823583,2.2535694202212,0.709477479997371,0,0,0,2.63272368503485,0,0,0.229707707056502,0.573629451332851,0,0,0,0,0,0,0,0,0,0,0,0
"198606019248",0,0,0,0,0,0.281619484327809,0,0,0,2.13786488795216,3.28453893493037,0.501107761576995,0,0,0,0.281619484327809,0,2.05805970373148,0,4.21960348431432,3.56894321730172,0.501107761576995,0,0,0,2.72864145855786,0,0,0,0,0,0,0,0,0,0,0,1.08236298703189,0,0,0,0
"198606019249",2.08988844235806,0,0,0,0,0,0,0,0,2.01720599573774,1.0931050578569,2.05420741600434,0,0,0,0.249482052567011,0,0.757736696438044,0,3.99921194066975,1.89720157522225,0.448984940153451,0,0,0,3.11508742269639,0,0,0.249482052567011,0,0,0,0,0,0,0,0,0.249482052567011,0,0.448984940153451,0,0.249482052567011
"198606019250",1.07426230026678,0,0,0,0,0,0,0,0,2.45127035037362,4.26330744742218,0,0,0,0,0,1.07426230026678,2.73817465689569,0,3.8626075089031,4.63642763072179,1.07426230026678,0,0,0,1.511683753062,0,0,1.07426230026678,0,0,0,0,0,0,0,0,0,0,0,0,1.511683753062
"198606019252",0,0,0,1.49453066136885,0,6.03112647906221,0,0,0,0.814116102353184,1.68642281641829,0,0,0.814116102353184,0,1.49453066136885,0,1.89571527906806,0,2.81629131974727,3.39836445653618,2.67516065451363,0,0,0,2.40310326910118,0,0,0,0,0,0,0,0,0,0,0,0.814116102353184,0,0,0.814116102353184,4.21869587086985
"198606019253",1.48140516670959,0,0,0,0,1.0487449960485,0,0,0,1.24475652769892,0.804708532471662,0.481204622440285,0,0,0,0,0,0,0,2.81896941065984,1.83309170875566,0.804708532471662,0,0,0,1.78241236713745,0,0,0.26927201810222,0,0,0,0,0,0,0,0,0,0,0,0,0.26927201810222
"198606019254",3.13909620600866,0,0,0,0,0,0,0,0.473132208830994,1.03497671894718,0.264290702277123,0,0,0.264290702277123,0,0,0,0,0,0,0.473132208830994,0.473132208830994,0,0,0,0.793004792301813,0,0,0.645804151943952,0,0,0,0,0,0,0,0,0,0,0,0,0
"198606019255",3.6488684627964,0,0,0,0,0,0,0,0.833757989838671,0,0,0.281780924145218,0,0.833757989838671,0,0.966010569845615,0,0,0,0,0,0,0,0.281780924145218,0,0.281780924145218,0,0,0.966010569845615,0,0,0.501366998506333,0,0,0,0,0,0,0,0,0,0
"198606019256",3.256427741478,0,0,1.02997477491947,0,3.6388759505243,0,0,0,0,0,0.228954654498352,0,1.27336366799481,0,1.52648889620833,0,0.228954654498352,0,0,1.02997477491947,0,0,1.77298694355012,0,0,0.707612108232154,0,1.72831021399292,0,0,4.2329935192442,0,0,0.228954654498352,0,0.228954654498352,0,1.02997477491947,0,0.572027063562332,0
"198606037006",0,0,0,0,0,2.96117243734398,0,0,0,4.56076352996413,0,0,0.323299708064691,1.48955343365081,0,0.323299708064691,0.323299708064691,0,0,0,0.323299708064691,0,0,0,0,2.49061551400829,0,0,0.323299708064691,0,0,0,0,0,0,0,0,0.323299708064691,0,0,0,2.96117243734398
"198606037009",0,0,0,0,0,0.255887242714453,0,0,0,1.68159227633494,2.80064003720588,0,0,0,0,0,0.255887242714453,0.459457061223127,0,2.96378980896022,0.255887242714453,1.1122684741663,0,0,0,2.21539169420491,0,0,2.46720608330692,0,0.628513318802402,0,0,0,0,0,0,0,0,0,0,0
"198606037010",1.35821629906107,0,0,0,0,0.253808526181358,0,0,1.61838770202265,4.51561215502657,2.90883902313385,0,0,2.63917334690406,0,0,0,0.456063142175562,0,4.42297207113116,0,0.253808526181358,0,0,0,4.42297207113116,0,0,2.55302659334934,0,0,0.768115469428878,0.253808526181358,0,0,0,0,0.768115469428878,0,0,0,0
"198606037012",0.762065088345989,0,0,0,0,0,0,0,0.451934012738367,3.59521669336986,0,0,0,0.251283194088457,0,0.618974336300074,0.251283194088457,0,0,2.02425976881288,0,0.618974336300074,0,0,0,2.06130036537689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"198606037013",0.698821471798429,0,0,0,0,0,0,0,1.33006715521328,2.87287422487008,0,0,0,0,0,0,0,0,0,0,0.225417132976352,0,0,0,0,2.05755638374435,0,0.564481434758473,1.10617087778628,0,0,0,0,2.17908340777107,0,0,2.59446449204197,0.409251544184097,0,0,0,0
"198606037016",0.4172401182554,0.230225182360492,0,0.230225182360492,0,0,0,0,0.4172401182554,2.89515519455396,2.85126459723604,0,0,0.4172401182554,0,0.230225182360492,0,0,0,2.67152035233265,0,1.41259579504852,0,0,0,3.29169294500911,0,0,1.41259579504852,0,0,0,0,0,0,0,0,0.710758106584552,0,0,0,0
"198606037017",0.215863491513903,0,0,1.41879267474135,0,1.35871647150487,0,0,0,2.38676554394165,0,0,0,2.29400033655287,0,0,0,0,0,0,0,0.393302063344272,2.26939917181859,0,3.88081702438705,2.10754164542863,0.79057550087588,0.215863491513903,0.215863491513903,0,0,2.5498915953475,0,0,0.543950240734651,0,0,1.84063301567458,0,4.29099296862531,0.894289599109627,1.91432973436606
"198606037020",0.242293456424192,0,0,0,0,0.437180871443457,0,0,0.242293456424192,2.43522485700747,0,0,0,2.56981398543884,0,0,0.242293456424192,0,0,3.16783295019438,0,0.242293456424192,0,0,0,2.02551758199309,0,0,1.51823989127315,0,0,0,0,0.242293456424192,0,0,0,0.242293456424192,0,0,0,0.242293456424192
"198606037021",0,0,0,0,0,0,0,0,0,2.35259757729519,0,0,0,0.82659322713541,0,0,0,0,0,3.14030568909711,0.571720249831809,0,0,0,0,2.16482939673579,0,0,0.707254884225721,0,0,0,0,0.414892323243989,0,0,0.228810538344682,0.571720249831809,0,0,0,0
"198606037022",0,0,0,0,0,0,0,0,0,2.99643018193787,0.240298003461851,0,0,0.433894526457102,0,0,0,0,0,3.22584730213526,0.240298003461851,0,0,0,0,2.62223941517687,0,0,0.596021625605672,0,0,0,0,0,0,0,0,0,0,0,0,0
"198606037023",0,0,0,0,0,0.250058358131979,0,0,0,1.18564674854505,2.8109388264122,0,0,0,0,0,0,0,0,4.42691876482266,0.75912282890893,0,0,0,0,3.34192970292587,0,0,0.994954808390471,0,0,0,0,0,0,0,0,0.616428680571255,0,0,0,0
"198606037024",0,0,0,0,0,0,0,0,0,1.83554637076165,3.63442081762863,0,0,0.233828589109468,0,0.423210599175912,0,0,0,6.19101522328927,2.27141645612123,0.233828589109468,0,0,0,3.31804106410512,0,0,1.13379385117525,0,0,0,0,0,0,0,0,0.719648708939579,0,0,0,0
"198606037025",0,0,0,0,0,0,0,0,0,3.57205231489807,2.18843866140924,0,0,2.30032683049924,0,0,0,0,0,2.40094630477376,1.13537469265522,0,0,0,0,3.3759664330969,0,0,0,0,0.234314868657924,0.234314868657924,0,0,0,0,0,0.720844906248089,0,0,0,0
"198606037026",0.577903974528438,0.231719676144195,0,0,0,0.231719676144195,0,0,0,3.80820568369013,0.577903974528438,0,0,2.97115287013696,0,0,0,0,0,3.14264820831847,0.231719676144195,0.231719676144195,0,0,0,4.49311800800918,0,0,0,0,0,0,0,0,0,0,0,0.231719676144195,0,0,0,0
"198606037027",0,0,0,0.465482791708034,0,0.636139949821962,0,0,0,2.22990275950601,1.3772321552203,0,0,3.26550277068089,0,0.259584630132438,0.259584630132438,0,0,1.29951662111002,0,0,0,0,3.64663269769228,2.43130387040313,1.97743945655182,0,0.636139949821962,0,0.465482791708034,2.7230564852888,1.69485796261311,0,0.259584630132438,0,0,0.78187482082355,0,0,0,0
"198606037028",0,0,0,0.400309741774128,0,2.78876298200099,0,0,0,1.08827484040953,0,0,0,0.90699185054534,0,0,0.400309741774128,0,0,0,0,0.220053521943068,0,0,2.58830308096878,0.400309741774128,0,0,0,0,0,0.90699185054534,1.43505226825931,0,0,0,0,0,0,0,0,0.220053521943068
"198606037029",0,0,0,0.230292175546018,0,4.857259717475,0,0,0,0.710923827140014,0.574872179321963,0,0.230292175546018,0.830662679397034,0,0.710923827140014,0.574872179321963,0,0.830662679397034,0,0,0.830662679397034,2.89546291608701,0,4.06443302041082,1.20318554317929,1.47398040212902,0,0,0,0,2.70700038178416,0.574872179321963,0,0,0,0,0,0,0,0,2.68956663952226
"198606037032",0,0,0,0,0,1.64205638601849,0,0,0,2.67682022750315,0.833694336057185,0,0,2.01610676202789,0.713658066554258,0.231398457534653,0,0,0,2.62159907835649,0,0.577222178739993,0.231398457534653,0,3.12984142331085,2.31378680844652,1.12586770197542,0,0.577222178739993,0,0,0,0,0.713658066554258,0.833694336057185,0,0,1.35169637872564,0,0,0,5.15085002080245
"198606037033",0,0,0,0,0,0.499054736358857,0,0.678411794134279,0,0.499054736358857,3.86951951426955,0,0,0,0,0,0,0,0,4.34853831612621,0.830439581153215,1.07891645706671,0,0,0,2.8623534427163,0,0,0.280341520445038,0,0,0,0,0,0,0,0,0.499054736358857,0,0,0,0
"198606037034",0,0.392570288627039,0,0,0,0,0,0.543005986110184,0,0.986837468658029,2.13441731264098,0,0,0,0,0,0.215426629821184,0.543005986110184,0,5.38922976067203,0.543005986110184,2.10556351715882,0,0,0,1.62661877687295,0,0,0,0,0,0,0,0,0,0,0,0.892958983704213,0,0,0,0
"198606037035",1.20935104303832,0,0,0,0,0.257671452288022,0,0,0,3.57464100982372,1.97021054045255,0,0,3.124547962606,0,0.462366586653363,0,0,0,0,0.257671452288022,0.462366586653363,0,0,0.257671452288022,2.97126328953853,1.11756339500032,0,1.37096150237177,0,0,0.777329559804139,0.462366586653363,0,0.257671452288022,0,0,0,0,0,0.257671452288022,1.74092539967415
